"id","offer","offer_value","rpe","vpe","ape","choice"
"628fa75dcf7f7273127b4614","offer12","0.25",0,0,-29,"1"
"628fa75dcf7f7273127b4614","offer13","0.1",-0.25,-291,-285,"1"
"628fa75dcf7f7273127b4614","offer14","0.45",0.3,218,218,"0"
"628fa75dcf7f7273127b4614","offer15","0.5",0.2,210,219,"0"
"628fa75dcf7f7273127b4614","offer16","0.4",0.1,71,40,"0"
"628fa75dcf7f7273127b4614","offer17","0.15",-0.25,-267,-320,"1"
"628fa75dcf7f7273127b4614","offer18","0.15",-0.15,-299,-267,"1"
"628fa75dcf7f7273127b4614","offer19","0.2",-0.3,-39,7,"1"
"628fa75dcf7f7273127b4614","offer20","0.4",0.1,-68,-39,"0"
"592ed8978ad1ae0001937919","offer1","0.05",-0.45,-477,246,"1"
"592ed8978ad1ae0001937919","offer2","0.05",-0.45,-397,241,"1"
"592ed8978ad1ae0001937919","offer3","0.25",-0.15,-205,176,"1"
"592ed8978ad1ae0001937919","offer4","0.15",-0.3,-223,207,"1"
"592ed8978ad1ae0001937919","offer5","0.45",-0.05,-270,4,"0"
"592ed8978ad1ae0001937919","offer6","0.1",-0.15,-51,227,"1"
"592ed8978ad1ae0001937919","offer7","0.5",0,24,-3,"0"
"592ed8978ad1ae0001937919","offer8","0.1",-0.2,-29,123,"1"
"592ed8978ad1ae0001937919","offer9","0.2",-0.2,-110,175,"1"
"592ed8978ad1ae0001937919","offer10","0.25",-0.25,-426,94,"1"
"592ed8978ad1ae0001937919","offer11","0.2",-0.3,-461,161,"1"
"592ed8978ad1ae0001937919","offer12","0.4",-0.05,-55,-5,"0"
"592ed8978ad1ae0001937919","offer13","0.15",-0.25,-126,171,"1"
"592ed8978ad1ae0001937919","offer14","0.5",0,51,0,"0"
"592ed8978ad1ae0001937919","offer15","0.45",0.3,145,-185,"0"
"592ed8978ad1ae0001937919","offer16","0.4",0.15,2,-69,"0"
"592ed8978ad1ae0001937919","offer17","0.3",-0.1,-108,64,"1"
"592ed8978ad1ae0001937919","offer18","0.35",0.25,14,-18,"1"
"592ed8978ad1ae0001937919","offer19","0.3",0.1,-4,57,"1"
"592ed8978ad1ae0001937919","offer20","0.35",0.05,64,5,"1"
"6434ca569e4ece2d6062bd6b","offer1","0.05",-0.2,-32,19,"1"
"6434ca569e4ece2d6062bd6b","offer2","0.05",-0.25,-49,37,"1"
"6434ca569e4ece2d6062bd6b","offer3","0.1",-0.1,-53,21,"1"
"6434ca569e4ece2d6062bd6b","offer4","0.1",-0.15,-54,24,"1"
"6434ca569e4ece2d6062bd6b","offer5","0.15",-0.05,-41,23,"1"
"6434ca569e4ece2d6062bd6b","offer6","0.15",0.1,-30,20,"1"
"6434ca569e4ece2d6062bd6b","offer7","0.2",-0.2,-33,20,"1"
"6434ca569e4ece2d6062bd6b","offer8","0.25",0.2,5,20,"1"
"6434ca569e4ece2d6062bd6b","offer9","0.2",-0.1,-33,22,"1"
"6434ca569e4ece2d6062bd6b","offer10","0.3",0.05,-8,25,"1"
"6434ca569e4ece2d6062bd6b","offer11","0.25",-0.25,-38,19,"1"
"6434ca569e4ece2d6062bd6b","offer12","0.3",-0.05,-25,11,"1"
"6434ca569e4ece2d6062bd6b","offer13","0.45",0.05,62,10,"0"
"6434ca569e4ece2d6062bd6b","offer14","0.35",0.15,-34,13,"1"
"6434ca569e4ece2d6062bd6b","offer15","0.35",0.05,16,16,"1"
"6434ca569e4ece2d6062bd6b","offer16","0.4",0.1,28,24,"0"
"6434ca569e4ece2d6062bd6b","offer17","0.5",0.2,111,20,"0"
"6434ca569e4ece2d6062bd6b","offer18","0.4",0,-23,21,"0"
"6434ca569e4ece2d6062bd6b","offer19","0.45",0.1,45,3,"0"
"6434ca569e4ece2d6062bd6b","offer20","0.5",0.1,122,15,"0"
"63cd760c18f08aa16c2c8a8a","offer1","0.05",-0.45,-479,7,"1"
"63cd760c18f08aa16c2c8a8a","offer2","0.35",-0.1,-243,-6,"0"
"63cd760c18f08aa16c2c8a8a","offer3","0.45",-0.05,-12,-6,"0"
"63cd760c18f08aa16c2c8a8a","offer4","0.5",0,-7,-3,"0"
"63cd760c18f08aa16c2c8a8a","offer5","0.05",-0.45,-471,-2,"1"
"63cd760c18f08aa16c2c8a8a","offer6","0.45",-0.05,81,4,"0"
"63cd760c18f08aa16c2c8a8a","offer7","0.4",-0.1,6,-8,"0"
"63cd760c18f08aa16c2c8a8a","offer8","0.25",-0.25,-236,-211,"1"
"63cd760c18f08aa16c2c8a8a","offer9","0.2",-0.3,-468,-1,"1"
"63cd760c18f08aa16c2c8a8a","offer10","0.4",0,-9,5,"0"
"63cd760c18f08aa16c2c8a8a","offer11","0.3",-0.2,-241,4,"0"
"63cd760c18f08aa16c2c8a8a","offer12","0.15",-0.35,-476,0,"1"
"63cd760c18f08aa16c2c8a8a","offer13","0.1",-0.4,-467,10,"1"
"63cd760c18f08aa16c2c8a8a","offer14","0.35",-0.15,-4,-236,"0"
"63cd760c18f08aa16c2c8a8a","offer15","0.2",-0.25,-457,-5,"1"
"63cd760c18f08aa16c2c8a8a","offer16","0.3",0.05,-150,-2,"0"
"63cd760c18f08aa16c2c8a8a","offer17","0.5",0.1,37,10,"0"
"63cd760c18f08aa16c2c8a8a","offer18","0.1",-0.4,-477,-3,"1"
"63cd760c18f08aa16c2c8a8a","offer19","0.25",-0.25,-241,-98,"1"
"63cd760c18f08aa16c2c8a8a","offer20","0.15",-0.35,-468,-6,"1"
"6402618738abc106f32f8928","offer1","0.15",-0.35,-57,-1,"1"
"6402618738abc106f32f8928","offer2","0.3",-0.2,32,-2,"0"
"6402618738abc106f32f8928","offer3","0.25",-0.25,-65,1,"0"
"6402618738abc106f32f8928","offer4","0.1",-0.4,-94,0,"1"
"6402618738abc106f32f8928","offer5","0.2",-0.3,-68,1,"0"
"6402618738abc106f32f8928","offer6","0.2",-0.3,-137,1,"0"
"6402618738abc106f32f8928","offer7","0.1",-0.4,-183,11,"1"
"6402618738abc106f32f8928","offer8","0.5",0,201,3,"0"
"6402618738abc106f32f8928","offer9","0.05",-0.45,-130,-2,"1"
"6402618738abc106f32f8928","offer10","0.15",-0.35,-132,-1,"1"
"6402618738abc106f32f8928","offer11","0.4",-0.1,-9,-1,"0"
"6402618738abc106f32f8928","offer12","0.45",-0.05,154,-3,"0"
"6402618738abc106f32f8928","offer13","0.35",-0.15,61,0,"0"
"6402618738abc106f32f8928","offer14","0.25",-0.25,-117,-1,"0"
"6402618738abc106f32f8928","offer15","0.05",-0.45,-227,0,"1"
"6402618738abc106f32f8928","offer16","0.3",-0.2,-47,0,"0"
"6402618738abc106f32f8928","offer17","0.45",-0.05,125,-1,"0"
"6402618738abc106f32f8928","offer18","0.4",-0.1,-16,-2,"0"
"6402618738abc106f32f8928","offer19","0.35",-0.15,-26,-1,"0"
"6402618738abc106f32f8928","offer20","0.5",0,228,-1,"0"
"62d22695270242b5b620ba4f","offer1","0.2",0,-6,-1,"0"
"62d22695270242b5b620ba4f","offer2","0.4",0.15,78,59,"0"
"62d22695270242b5b620ba4f","offer3","0.2",-0.05,-8,1,"1"
"62d22695270242b5b620ba4f","offer4","0.5",0.3,208,58,"0"
"62d22695270242b5b620ba4f","offer5","0.5",0.25,192,-3,"0"
"62d22695270242b5b620ba4f","offer6","0.35",0.2,98,10,"0"
"62d22695270242b5b620ba4f","offer7","0.4",0.15,96,-7,"0"
"62d22695270242b5b620ba4f","offer8","0.05",-0.15,-197,-6,"1"
"62d22695270242b5b620ba4f","offer9","0.05",-0.15,-212,-8,"1"
"62d22695270242b5b620ba4f","offer10","0.45",0.2,166,-2,"0"
"62d22695270242b5b620ba4f","offer11","0.1",-0.15,-165,-6,"1"
"62d22695270242b5b620ba4f","offer12","0.25",0.05,0,-3,"0"
"62d22695270242b5b620ba4f","offer13","0.15",-0.1,-60,-4,"1"
"62d22695270242b5b620ba4f","offer14","0.3",0.05,21,0,"0"
"62d22695270242b5b620ba4f","offer15","0.45",0.2,146,2,"0"
"62d22695270242b5b620ba4f","offer16","0.25",0,-2,1,"0"
"62d22695270242b5b620ba4f","offer17","0.35",0.1,67,1,"0"
"62d22695270242b5b620ba4f","offer18","0.15",-0.1,-116,-8,"1"
"62d22695270242b5b620ba4f","offer19","0.3",0.1,1,-2,"0"
"62d22695270242b5b620ba4f","offer20","0.1",-0.1,-202,-5,"1"
"5f4d292411a04099314901e7","offer1","0.25",0,89,174,"0"
"5f4d292411a04099314901e7","offer2","0.3",-0.1,64,-13,"0"
"5f4d292411a04099314901e7","offer3","0.35",-0.1,-184,-59,"0"
"5f4d292411a04099314901e7","offer4","0.4",-0.1,-39,7,"0"
"5f4d292411a04099314901e7","offer5","0.5",0,287,173,"0"
"5f4d292411a04099314901e7","offer6","0.25",0.05,72,160,"0"
"5f4d292411a04099314901e7","offer7","0.45",0.2,168,183,"0"
"5f4d292411a04099314901e7","offer8","0.2",0.1,122,192,"0"
"5f4d292411a04099314901e7","offer9","0.05",-0.4,146,145,"0"
"5f4d292411a04099314901e7","offer10","0.5",0.1,158,147,"0"
"5f4d292411a04099314901e7","offer11","0.45",0,201,98,"0"
"5f4d292411a04099314901e7","offer12","0.3",0,-146,-4,"0"
"5f4d292411a04099314901e7","offer13","0.1",-0.15,-103,-44,"0"
"5f4d292411a04099314901e7","offer14","0.05",-0.45,-114,-28,"0"
"5f4d292411a04099314901e7","offer15","0.4",0.3,125,85,"0"
"5f4d292411a04099314901e7","offer16","0.15",0,118,72,"0"
"5f4d292411a04099314901e7","offer17","0.2",-0.25,-214,-3,"0"
"5f4d292411a04099314901e7","offer18","0.1",-0.2,-188,-212,"1"
"5f4d292411a04099314901e7","offer19","0.15",-0.05,105,32,"0"
"5f4d292411a04099314901e7","offer20","0.35",0.2,192,-2,"0"
"63c0b8e25159ad47312132ac","offer1","0.15",0.05,111,76,"0"
"63c0b8e25159ad47312132ac","offer2","0.05",-0.45,-422,-422,"0"
"63c0b8e25159ad47312132ac","offer3","0.05",-0.15,-158,-137,"0"
"63c0b8e25159ad47312132ac","offer4","0.1",-0.3,-100,-178,"0"
"63c0b8e25159ad47312132ac","offer5","0.1",-0.2,-185,-105,"1"
"63c0b8e25159ad47312132ac","offer6","0.25",0.1,-90,6,"0"
"63c0b8e25159ad47312132ac","offer7","0.15",-0.15,-88,-107,"0"
"63c0b8e25159ad47312132ac","offer8","0.2",-0.15,-104,-98,"0"
"63c0b8e25159ad47312132ac","offer9","0.2",0.05,14,18,"0"
"63c0b8e25159ad47312132ac","offer10","0.25",0.15,3,107,"0"
"63c0b8e25159ad47312132ac","offer11","0.3",-0.05,89,60,"0"
"63c0b8e25159ad47312132ac","offer12","0.35",0.3,41,99,"0"
"63c0b8e25159ad47312132ac","offer13","0.35",0.1,163,211,"0"
"63c0b8e25159ad47312132ac","offer14","0.4",0.15,312,253,"0"
"63c0b8e25159ad47312132ac","offer15","0.3",-0.05,-79,-133,"0"
"63c0b8e25159ad47312132ac","offer16","0.4",0.1,97,102,"0"
"63c0b8e25159ad47312132ac","offer17","0.45",0.1,401,-108,"0"
"63c0b8e25159ad47312132ac","offer18","0.45",0.35,248,268,"0"
"63c0b8e25159ad47312132ac","offer19","0.5",0.3,331,310,"0"
"63c0b8e25159ad47312132ac","offer20","0.5",0.35,380,413,"0"
"60d7558fd3a01169626ae963","offer1","0.2",0,-39,15,"1"
"60d7558fd3a01169626ae963","offer2","0.1",-0.1,-109,219,"1"
"60d7558fd3a01169626ae963","offer3","0.1",-0.25,-141,164,"1"
"60d7558fd3a01169626ae963","offer4","0.45",0.2,51,215,"0"
"60d7558fd3a01169626ae963","offer5","0.45",0.15,294,96,"0"
"60d7558fd3a01169626ae963","offer6","0.3",0.05,-3,2,"0"
"60d7558fd3a01169626ae963","offer7","0.25",0,24,-36,"1"
"60d7558fd3a01169626ae963","offer8","0.2",0.05,53,-48,"1"
"60d7558fd3a01169626ae963","offer9","0.05",-0.25,-89,209,"1"
"60d7558fd3a01169626ae963","offer10","0.15",-0.2,-280,205,"1"
"60d7558fd3a01169626ae963","offer11","0.4",0.1,176,-131,"0"
"60d7558fd3a01169626ae963","offer12","0.4",0,19,0,"0"
"60d7558fd3a01169626ae963","offer13","0.05",-0.3,-324,234,"1"
"60d7558fd3a01169626ae963","offer14","0.15",-0.25,-332,96,"1"
"60d7558fd3a01169626ae963","offer15","0.35",0.05,12,8,"0"
"60d7558fd3a01169626ae963","offer16","0.35",0.2,243,-113,"0"
"60d7558fd3a01169626ae963","offer17","0.5",0.4,467,148,"0"
"60d7558fd3a01169626ae963","offer18","0.5",0.35,455,66,"0"
"60d7558fd3a01169626ae963","offer19","0.3",-0.1,-171,88,"0"
"60d7558fd3a01169626ae963","offer20","0.25",0.05,-20,102,"0"
"6518a78ee94831275dd1c0e1","offer1","0.4",0.2,55,-15,"0"
"6518a78ee94831275dd1c0e1","offer2","0.4",-0.1,114,-124,"0"
"6518a78ee94831275dd1c0e1","offer3","0.5",0.25,73,45,"0"
"6518a78ee94831275dd1c0e1","offer4","0.05",-0.2,-198,-39,"0"
"6518a78ee94831275dd1c0e1","offer5","0.15",-0.1,94,-42,"0"
"6518a78ee94831275dd1c0e1","offer6","0.35",0.1,12,10,"0"
"6518a78ee94831275dd1c0e1","offer7","0.15",-0.3,-194,-4,"0"
"6518a78ee94831275dd1c0e1","offer8","0.25",-0.1,-110,-32,"0"
"6518a78ee94831275dd1c0e1","offer9","0.2",0.05,-8,6,"0"
"6518a78ee94831275dd1c0e1","offer10","0.5",0.15,48,-6,"0"
"6518a78ee94831275dd1c0e1","offer11","0.1",-0.3,-373,51,"0"
"6518a78ee94831275dd1c0e1","offer12","0.45",0.3,64,-5,"0"
"6518a78ee94831275dd1c0e1","offer13","0.05",-0.15,-237,-55,"0"
"6518a78ee94831275dd1c0e1","offer14","0.3",0.1,26,20,"0"
"6518a78ee94831275dd1c0e1","offer15","0.3",0.05,11,41,"0"
"6518a78ee94831275dd1c0e1","offer16","0.45",0.25,145,55,"0"
"6518a78ee94831275dd1c0e1","offer17","0.35",0,57,-7,"0"
"6518a78ee94831275dd1c0e1","offer18","0.1",-0.15,-192,16,"0"
"6518a78ee94831275dd1c0e1","offer19","0.25",0.05,57,-15,"0"
"6518a78ee94831275dd1c0e1","offer20","0.2",0.05,-4,-20,"0"
"65429041aa9bde9216c53dc2","offer1","0.1",-0.4,-234,-241,"0"
"65429041aa9bde9216c53dc2","offer2","0.05",-0.45,-226,235,"0"
"65429041aa9bde9216c53dc2","offer3","0.05",-0.45,-233,13,"0"
"65429041aa9bde9216c53dc2","offer4","0.1",-0.4,-236,229,"0"
"65429041aa9bde9216c53dc2","offer5","0.15",-0.35,-243,225,"0"
"65429041aa9bde9216c53dc2","offer6","0.3",-0.2,-238,212,"0"
"65429041aa9bde9216c53dc2","offer7","0.15",-0.35,-227,225,"0"
"65429041aa9bde9216c53dc2","offer8","0.25",-0.25,-231,234,"0"
"65429041aa9bde9216c53dc2","offer9","0.2",-0.3,-231,157,"0"
"65429041aa9bde9216c53dc2","offer10","0.25",-0.25,-226,250,"0"
"65429041aa9bde9216c53dc2","offer11","0.2",-0.3,-234,235,"0"
"65429041aa9bde9216c53dc2","offer12","0.35",-0.15,-228,228,"0"
"65429041aa9bde9216c53dc2","offer13","0.3",-0.2,-219,232,"0"
"65429041aa9bde9216c53dc2","offer14","0.35",-0.15,-235,233,"0"
"65429041aa9bde9216c53dc2","offer15","0.4",-0.1,-232,240,"0"
"65429041aa9bde9216c53dc2","offer16","0.4",-0.1,-220,234,"0"
"65429041aa9bde9216c53dc2","offer17","0.45",-0.05,-226,240,"0"
"65429041aa9bde9216c53dc2","offer18","0.45",-0.05,-238,228,"0"
"65429041aa9bde9216c53dc2","offer19","0.5",0,-247,228,"0"
"65429041aa9bde9216c53dc2","offer20","0.5",0,-227,227,"0"
"6532f6cba90f96383b501c2e","offer1","0.25",-0.15,-178,30,"0"
"6532f6cba90f96383b501c2e","offer2","0.1",-0.2,-279,-35,"1"
"6532f6cba90f96383b501c2e","offer3","0.1",-0.2,-285,-46,"1"
"6532f6cba90f96383b501c2e","offer4","0.5",0.15,105,47,"0"
"6532f6cba90f96383b501c2e","offer5","0.2",-0.15,-216,-22,"1"
"6532f6cba90f96383b501c2e","offer6","0.05",-0.25,-245,-32,"1"
"6532f6cba90f96383b501c2e","offer7","0.2",-0.2,-250,-30,"0"
"6532f6cba90f96383b501c2e","offer8","0.35",0.05,-100,-22,"0"
"6532f6cba90f96383b501c2e","offer9","0.4",0.05,-80,-14,"0"
"6532f6cba90f96383b501c2e","offer10","0.5",0.15,118,73,"0"
"6532f6cba90f96383b501c2e","offer11","0.15",-0.25,-215,-36,"0"
"6532f6cba90f96383b501c2e","offer12","0.05",-0.3,-279,-28,"1"
"6532f6cba90f96383b501c2e","offer13","0.45",0.05,49,16,"0"
"6532f6cba90f96383b501c2e","offer14","0.45",0.1,46,18,"0"
"6532f6cba90f96383b501c2e","offer15","0.35",0,-125,-25,"0"
"6532f6cba90f96383b501c2e","offer16","0.4",0.15,-65,-14,"0"
"6532f6cba90f96383b501c2e","offer17","0.15",-0.15,-240,-34,"1"
"6532f6cba90f96383b501c2e","offer18","0.3",0,-166,-27,"0"
"6532f6cba90f96383b501c2e","offer19","0.3",0,-140,-14,"0"
"6532f6cba90f96383b501c2e","offer20","0.25",-0.05,-201,-16,"0"
"65a51949a7c2795616c47eae","offer1","0.1",-0.25,-348,7,"1"
"65a51949a7c2795616c47eae","offer2","0.05",-0.4,-318,-1,"1"
"65a51949a7c2795616c47eae","offer3","0.25",-0.05,32,3,"0"
"65a51949a7c2795616c47eae","offer4","0.45",-0.05,-9,-39,"0"
"65a51949a7c2795616c47eae","offer5","0.35",0.1,-6,-3,"0"
"65a51949a7c2795616c47eae","offer6","0.25",-0.05,-122,-8,"0"
"65a51949a7c2795616c47eae","offer7","0.1",-0.4,-378,-1,"1"
"65a51949a7c2795616c47eae","offer8","0.4",-0.1,-16,-11,"0"
"65a51949a7c2795616c47eae","offer9","0.3",0.05,-23,-4,"0"
"65a51949a7c2795616c47eae","offer10","0.35",0.05,-33,-7,"0"
"65a51949a7c2795616c47eae","offer11","0.5",0.25,-45,0,"1"
"65a51949a7c2795616c47eae","offer12","0.45",0.1,-27,-2,"0"
"65a51949a7c2795616c47eae","offer13","0.2",0,-1,2,"0"
"65a51949a7c2795616c47eae","offer14","0.05",-0.05,-24,-1,"1"
"65a51949a7c2795616c47eae","offer15","0.5",0.25,76,4,"0"
"65a51949a7c2795616c47eae","offer16","0.3",0,-24,-9,"0"
"65a51949a7c2795616c47eae","offer17","0.15",-0.25,-125,-11,"0"
"65a51949a7c2795616c47eae","offer18","0.4",0.25,44,-1,"0"
"65a51949a7c2795616c47eae","offer19","0.2",-0.05,-17,-4,"0"
"65a51949a7c2795616c47eae","offer20","0.15",0,15,0,"0"
"6295270587394aac7ce600db","offer1","0.5",0.3,137,117,"0"
"6295270587394aac7ce600db","offer2","0.4",0.1,3,3,"0"
"6295270587394aac7ce600db","offer3","0.25",0,-3,5,"0"
"6295270587394aac7ce600db","offer4","0.5",0.3,32,53,"0"
"6295270587394aac7ce600db","offer5","0.1",-0.15,-3,3,"0"
"6295270587394aac7ce600db","offer6","0.45",0.15,20,13,"0"
"6295270587394aac7ce600db","offer7","0.35",-0.05,8,19,"0"
"6295270587394aac7ce600db","offer8","0.45",0.2,69,42,"0"
"6295270587394aac7ce600db","offer9","0.4",0.3,27,49,"0"
"6295270587394aac7ce600db","offer10","0.3",0.05,0,-2,"0"
"6295270587394aac7ce600db","offer11","0.05",-0.35,-6,-1,"0"
"6295270587394aac7ce600db","offer12","0.05",-0.35,-1,-1,"0"
"6295270587394aac7ce600db","offer13","0.2",0,2,14,"0"
"6295270587394aac7ce600db","offer14","0.15",-0.05,1,4,"0"
"6295270587394aac7ce600db","offer15","0.35",0.2,57,30,"0"
"6295270587394aac7ce600db","offer16","0.1",-0.1,2,1,"0"
"6295270587394aac7ce600db","offer17","0.25",0.15,5,4,"0"
"6295270587394aac7ce600db","offer18","0.3",0.1,1,2,"0"
"6295270587394aac7ce600db","offer19","0.2",0.05,5,6,"0"
"6295270587394aac7ce600db","offer20","0.15",-0.05,6,4,"0"
"5f17553ce0feb10c3dd2b16a","offer1","0.1",-0.15,-132,10,"0"
"5f17553ce0feb10c3dd2b16a","offer2","0.05",-0.1,-148,-116,"0"
"5f17553ce0feb10c3dd2b16a","offer3","0.15",-0.1,-18,8,"0"
"5f17553ce0feb10c3dd2b16a","offer4","0.25",0,47,5,"0"
"5f17553ce0feb10c3dd2b16a","offer5","0.3",0,95,19,"0"
"5f17553ce0feb10c3dd2b16a","offer6","0.1",-0.15,-195,-17,"0"
"5f17553ce0feb10c3dd2b16a","offer7","0.2",-0.05,12,-1,"0"
"5f17553ce0feb10c3dd2b16a","offer8","0.5",0.3,-189,-20,"0"
"5f17553ce0feb10c3dd2b16a","offer9","0.3",0.1,-12,13,"0"
"5f17553ce0feb10c3dd2b16a","offer10","0.2",-0.05,-22,-13,"0"
"5f17553ce0feb10c3dd2b16a","offer11","0.25",0.2,24,-14,"0"
"5f17553ce0feb10c3dd2b16a","offer12","0.05",-0.3,-321,-46,"0"
"5f17553ce0feb10c3dd2b16a","offer13","0.45",0.1,172,99,"0"
"5f17553ce0feb10c3dd2b16a","offer14","0.4",0.05,107,8,"0"
"5f17553ce0feb10c3dd2b16a","offer15","0.45",0.4,98,14,"0"
"5f17553ce0feb10c3dd2b16a","offer16","0.15",-0.25,-41,-3,"0"
"5f17553ce0feb10c3dd2b16a","offer17","0.5",0.3,278,82,"0"
"5f17553ce0feb10c3dd2b16a","offer18","0.35",-0.15,-27,-1,"0"
"5f17553ce0feb10c3dd2b16a","offer19","0.35",0.05,0,6,"0"
"5f17553ce0feb10c3dd2b16a","offer20","0.4",-0.1,-70,2,"0"
"5b98d9362cca9c0001de161f","offer1","0.2",-0.2,-141,101,"1"
"5b98d9362cca9c0001de161f","offer2","0.2",-0.1,-100,26,"1"
"5b98d9362cca9c0001de161f","offer3","0.4",0,-11,-3,"0"
"5b98d9362cca9c0001de161f","offer4","0.5",0.35,392,184,"0"
"5b98d9362cca9c0001de161f","offer5","0.45",0.4,477,47,"0"
"5b98d9362cca9c0001de161f","offer6","0.05",0,-8,56,"1"
"5b98d9362cca9c0001de161f","offer7","0.25",-0.15,-173,118,"1"
"5b98d9362cca9c0001de161f","offer8","0.4",0.15,143,14,"0"
"5b98d9362cca9c0001de161f","offer9","0.5",0.1,250,113,"0"
"5b98d9362cca9c0001de161f","offer10","0.05",-0.3,-187,30,"1"
"5b98d9362cca9c0001de161f","offer11","0.25",-0.1,-59,62,"1"
"5b98d9362cca9c0001de161f","offer12","0.1",0,-40,31,"1"
"5b98d9362cca9c0001de161f","offer13","0.3",0.2,53,-2,"1"
"5b98d9362cca9c0001de161f","offer14","0.45",0.2,283,25,"0"
"5b98d9362cca9c0001de161f","offer15","0.35",0.15,61,115,"0"
"5b98d9362cca9c0001de161f","offer16","0.15",0.05,-49,46,"1"
"5b98d9362cca9c0001de161f","offer17","0.1",-0.1,-121,95,"1"
"5b98d9362cca9c0001de161f","offer18","0.15",0.05,20,64,"1"
"5b98d9362cca9c0001de161f","offer19","0.3",0.05,-33,-7,"1"
"5b98d9362cca9c0001de161f","offer20","0.35",0.05,31,-8,"0"
"65c23c8da9952f43310ff664","offer1","0.05",-0.45,-51,-68,"1"
"65c23c8da9952f43310ff664","offer2","0.05",-0.4,-17,-101,"1"
"65c23c8da9952f43310ff664","offer3","0.1",-0.4,-32,-124,"1"
"65c23c8da9952f43310ff664","offer4","0.15",-0.35,-141,-183,"1"
"65c23c8da9952f43310ff664","offer5","0.25",-0.2,-155,-181,"1"
"65c23c8da9952f43310ff664","offer6","0.1",-0.2,29,29,"0"
"65c23c8da9952f43310ff664","offer7","0.2",-0.3,47,24,"1"
"65c23c8da9952f43310ff664","offer8","0.2",-0.3,-9,217,"0"
"65c23c8da9952f43310ff664","offer9","0.3",-0.2,-8,171,"0"
"65c23c8da9952f43310ff664","offer10","0.25",-0.25,25,-89,"1"
"65c23c8da9952f43310ff664","offer11","0.15",-0.35,24,-3,"1"
"65c23c8da9952f43310ff664","offer12","0.3",-0.15,0,-39,"0"
"65c23c8da9952f43310ff664","offer13","0.35",-0.15,-14,38,"0"
"65c23c8da9952f43310ff664","offer14","0.35",-0.1,12,185,"0"
"65c23c8da9952f43310ff664","offer15","0.5",0,-5,-2,"0"
"65c23c8da9952f43310ff664","offer16","0.4",-0.05,45,-26,"0"
"65c23c8da9952f43310ff664","offer17","0.4",-0.05,-9,-200,"0"
"65c23c8da9952f43310ff664","offer18","0.45",0.05,-49,-111,"0"
"65c23c8da9952f43310ff664","offer19","0.45",0.15,108,83,"0"
"65c23c8da9952f43310ff664","offer20","0.5",0.1,-213,-181,"0"
"658343a1d729f3d5c25c7f0b","offer1","0.25",0.1,138,2,"0"
"658343a1d729f3d5c25c7f0b","offer2","0.35",0.3,220,-2,"0"
"658343a1d729f3d5c25c7f0b","offer3","0.05",-0.15,-42,-3,"1"
"658343a1d729f3d5c25c7f0b","offer4","0.5",0.45,424,-1,"0"
"658343a1d729f3d5c25c7f0b","offer5","0.1",0,0,6,"1"
"658343a1d729f3d5c25c7f0b","offer6","0.3",-0.05,34,-1,"0"
"658343a1d729f3d5c25c7f0b","offer7","0.25",0,46,-4,"0"
"658343a1d729f3d5c25c7f0b","offer8","0.1",-0.3,-241,-8,"1"
"658343a1d729f3d5c25c7f0b","offer9","0.05",-0.2,-127,-2,"1"
"658343a1d729f3d5c25c7f0b","offer10","0.2",0.1,53,4,"0"
"658343a1d729f3d5c25c7f0b","offer11","0.15",-0.35,-194,-2,"0"
"658343a1d729f3d5c25c7f0b","offer12","0.35",-0.1,-86,-2,"0"
"658343a1d729f3d5c25c7f0b","offer13","0.45",0.2,127,0,"0"
"658343a1d729f3d5c25c7f0b","offer14","0.2",-0.15,-85,1,"0"
"658343a1d729f3d5c25c7f0b","offer15","0.5",0.3,356,2,"0"
"658343a1d729f3d5c25c7f0b","offer16","0.4",0.1,90,-6,"0"
"658343a1d729f3d5c25c7f0b","offer17","0.15",-0.2,-139,3,"0"
"658343a1d729f3d5c25c7f0b","offer18","0.45",0.15,63,-4,"0"
"658343a1d729f3d5c25c7f0b","offer19","0.4",0.15,94,-2,"0"
"658343a1d729f3d5c25c7f0b","offer20","0.3",-0.05,-4,-1,"0"
"62d18aff4b053b24c0433255","offer1","0.3",-0.2,24,-2,"0"
"62d18aff4b053b24c0433255","offer2","0.4",-0.1,73,17,"0"
"62d18aff4b053b24c0433255","offer3","0.5",0,108,115,"0"
"62d18aff4b053b24c0433255","offer4","0.15",-0.35,-292,70,"1"
"62d18aff4b053b24c0433255","offer5","0.05",-0.45,-362,99,"1"
"62d18aff4b053b24c0433255","offer6","0.45",-0.05,95,72,"0"
"62d18aff4b053b24c0433255","offer7","0.35",-0.15,16,35,"0"
"62d18aff4b053b24c0433255","offer8","0.05",-0.45,-361,84,"1"
"62d18aff4b053b24c0433255","offer9","0.2",-0.3,-177,-14,"0"
"62d18aff4b053b24c0433255","offer10","0.35",-0.15,-68,42,"0"
"62d18aff4b053b24c0433255","offer11","0.25",-0.25,-182,17,"0"
"62d18aff4b053b24c0433255","offer12","0.2",-0.3,-255,17,"0"
"62d18aff4b053b24c0433255","offer13","0.4",-0.1,10,61,"0"
"62d18aff4b053b24c0433255","offer14","0.3",-0.2,-19,10,"0"
"62d18aff4b053b24c0433255","offer15","0.45",-0.05,87,31,"0"
"62d18aff4b053b24c0433255","offer16","0.1",-0.4,-361,54,"1"
